battery_id,battery_formula,working_ion,elements,formula_charge,formula_discharge,max_delta_volume,average_voltage,capacity_grav,energy_grav,stability_charge,stability_discharge,material_ids,fields_not_requested
mp-1396061_Y,Y0-1MoO3,Y,"['Mo', 'O']",MoO3,YMoO3,0.23718133738551703,3.218227825555554,345.31457186083,1111.300963732326,0.9648742303124991,0.227837414593746,"['mp-dbler', 'mp-degdl']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-504097_Y,Y0-0.5CoO2,Y,"['Co', 'O']",CoO2,Y(CoO2)2,0.284940351996794,2.608366393888889,296.9475604671912,774.5480374699102,0.05732840499999901,0.257084344732152,"['mp-cutxx', 'mp-bcrsj', 'mp-dbfgf']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-25428_Y,Y0-0.5NiO2,Y,"['Ni', 'O']",NiO2,Y(NiO2)2,0.35027250166488205,3.280958553888889,297.4744499148293,976.0013410114511,0.140188005277778,0.131775635624998,"['mp-blqa', 'mp-dboyd', 'mp-datny']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-21021_Y,Y0-0.5Mo3Se4,Y,"['Mo', 'Se']",Mo3Se4,Y(Mo3Se4)2,0.014814503057361001,1.09639388888889,62.029655893756235,68.0089356517951,0.06087143500000101,0.052587551166665004,"['mp-bfcn', 'mp-ckuxs']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-35216_Y,Y0-1BiTe3,Y,"['Bi', 'Te']",BiTe3,YBiTe3,0.324702003666259,1.4100692588888881,118.12262027636328,166.56107563110518,0.037764391249999,0.027144715749997002,"['mp-cacm', 'mp-creso']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-4355_Y,Y0.67-1TiO3,Y,"['Ti', 'O']",Y2Ti3O9,YTiO3,0.047435617082757,0.9697321780555531,145.05238318104432,140.6619634743028,0.044722892678571005,0.057953292749992,"['mp-czrut', 'mp-gln']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-2164_Y,Y0-0.5Mo3S4,Y,"['Mo', 'S']",Mo3S4,Y(Mo3S4)2,0.006583963145643,1.323390058888888,87.29500006551288,115.52533527740458,0.06481158214285601,0.011586190666662001,"['mp-dfg', 'mp-ckvgo']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-25262_Y,Y0-0.5TiO2,Y,"['Ti', 'O']",TiO2,YTi2O4,0.142173321063639,0.9114425405555551,323.38026084200783,294.74252650735775,0.178814235833332,0.21299046017855602,"['mp-bljq', 'mp-chmmq', 'mp-dbrry']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-504100_Y,Y0-0.5CuO2,Y,"['Cu', 'O']",CuO2,Y(CuO2)2,0.215566442623353,3.084350127222221,287.16339296260594,885.7124476177784,0.174862156875,0.300189055000025,"['mp-bcrsm', 'mp-datre']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-25283_Y,Y0-1VO2,Y,"['V', 'O']",VO2,YVO2,0.526564207794196,1.033525343055555,467.88620772761965,483.5722533526508,0.161385609999999,0.5044892842708301,"['mp-borqm', 'mp-bkcne', 'mp-dxhww', 'mp-blkl', 'mp-dchto', 'mp-cqspd']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-25275_Y,Y0-0.5MnO2,Y,"['Mn', 'O']",MnO2,YMn2O4,0.323121458825867,2.507789037222222,305.976802593123,767.3252711873419,0.03293045,0.13966785738096002,"['mp-blkd', 'mp-davrz']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-540003_Y,Y0-0.5FeO2,Y,"['Fe', 'O']",FeO2,Y(FeO2)2,0.218045079742953,2.9227258422222233,303.87919064546645,888.1555634130783,0.258179855833334,0.20050174205357302,"['mp-dbkav', 'mp-besvj', 'mp-boroi', 'mp-dcegt']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-715584_Y,Y0-1MoO3,Y,"['Mo', 'O']",MoO3,YMoO3,0.154645056772054,2.265677053888889,345.31457186083,782.3713018385483,0.002625821562499,0.029569150593745003,"['mp-bosom', 'mp-defsj', 'mp-dbgtv', 'mp-damoh']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-865651_Y,Y1-2TlCd,Y,"['Tl', 'Cd']",YTlCd,Y2TlCd,0.15590671987964402,0.567760828888889,162.56261233404302,92.29668352511948,0.377131825333334,0.0,"['mp-cctew', 'mp-bxgoh']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-504110_Y,Y0-0.5WO2,Y,"['W', 'O']",WO2,Y(WO2)2,0.07555974347517401,1.418589473888889,154.45063310424425,219.10204235715565,0.48771044416666604,0.614036517678567,"['mp-bcrsw', 'mp-dboet']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-9960_Y,Y0-3TlC,Y,"['Tl', 'C']",TlC,Y3TlC,2.190844164682319,0.7997890522222221,499.2911684853633,399.3276104258345,2.375719474583332,0.0,"['mp-cigkl', 'mp-cijmg', 'mp-cskvl', 'mp-otc']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-9027_Y,Y0-0.5TiS2,Y,"['Ti', 'S']",TiS2,Y(TiS2)2,0.160278572982642,1.166932377222222,256.9654265928593,299.86127611792773,0.020230631666667002,0.088363733571428,"['mp-njf', 'mp-chmof', 'mp-chmmg']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1041433_Y,Y0-1Ba2Mn3O8,Y,"['Ba', 'Mn', 'O']",Ba2Mn3O8,Ba2YMn3O8,0.0015651273478330002,3.646555632222219,122.49880901415519,446.6987219510815,0.29080735945054803,0.008367663142873,"['mp-chqoi', 'mp-chgpd', 'mp-culya']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1041199_Y,Y0-1Ba2Ni2F11,Y,"['Ba', 'Ni', 'F']",Ba2Ni2F11,Ba2YNi2F11,0.035777321862652006,5.37723310444445,116.5401563158968,626.6635865389712,0.152918378722222,0.162593182760415,"['mp-chggd', 'mp-chltb']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1040790_Y,Y0-1Ba2V2F11,Y,"['Ba', 'V', 'F']",Ba2V2F11,Ba2YV2F11,0.014486245529448001,2.607194871111107,119.21920070397098,310.8276886133589,0.073738802777774,0.081103071875,"['mp-chfqk', 'mp-chlsf']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1041486_Y,Y0-1Ti(WO4)2,Y,"['Ti', 'W', 'O']",Ti(WO4)2,YTi(WO4)2,0.10219111755365401,2.294579497222223,127.1320916177885,291.7146908651548,0.114574831590907,0.06728832572915801,"['mp-chgre', 'mp-chijf']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1041033_Y,Y0-1Ba2Co2F11,Y,"['Ba', 'Co', 'F']",Ba2Co2F11,Ba2YCo2F11,0.035652968001826005,4.670039965555553,116.45920209910433,543.8691281595284,0.035405450555556,0.063131442083333,"['mp-chfzt', 'mp-chsew']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1041563_Y,Y0-1Mn(WO4)2,Y,"['Mn', 'W', 'O']",Mn(WO4)2,YMn(WO4)2,0.187740442535747,3.195011197222217,125.72641546550174,401.69730519889055,0.15380828409090602,0.025805019062499,"['mp-chgud', 'mp-chhrc']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1041534_Y,Y0-1Mo(WO4)2,Y,"['Mo', 'W', 'O']",Mo(WO4)2,YMo(WO4)2,0.09673072972648,2.459523288888886,118.1512951525771,290.595862040148,0.10096797204544901,0.013579423229158002,"['mp-chgta', 'mp-chhxo']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1041809_Y,Y0-1Ta(WO4)2,Y,"['Ta', 'W', 'O']",Ta(WO4)2,YTa(WO4)2,0.089492788731672,2.395761442222221,105.03122780231399,251.62976579804243,0.14485665744318302,0.087601755416676,"['mp-chhdp', 'mp-chico']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1041572_Y,Y0-1Bi(WO4)2,Y,"['Bi', 'W', 'O']",Bi(WO4)2,YBi(WO4)2,0.020039519960647,2.852731000555557,101.321004738942,289.0415712262164,0.092968392897724,0.018504666562490002,"['mp-chgum', 'mp-chhbp']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1041627_Y,Y0-1Re(WO4)2,Y,"['Re', 'W', 'O']",Re(WO4)2,YRe(WO4)2,0.003667019561818,2.396634955555553,104.31459521990732,250.00400527865807,0.39596570238636203,0.28357124586805504,"['mp-dxiei', 'mp-chgwp']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1041693_Y,Y0-1Cr(WO4)2,Y,"['Cr', 'W', 'O']",Cr(WO4)2,YCr(WO4)2,0.10264491386662,2.9185619088888872,126.3074608255915,368.6361439740467,0.15386107113634,0.066713999895826,"['mp-chgzd', 'mp-chist']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1041783_Y,Y0-1Ni(WO4)2,Y,"['Ni', 'W', 'O']",Ni(WO4)2,YNi(WO4)2,0.09668156835463,3.358635570555556,124.99244052999724,419.8040568145987,0.21671317329546302,0.11669990499999701,"['mp-chhwq', 'mp-chhcp']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1041750_Y,Y0-1Ti(WO4)2,Y,"['Ti', 'W', 'O']",Ti(WO4)2,YTi(WO4)2,0.034617917459031006,1.920020035555555,127.1320916177885,244.09616306823835,0.15654336295454302,0.199399344895825,"['mp-chhbi', 'mp-chpps']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1041585_Y,Y0-1Re(WO4)2,Y,"['Re', 'W', 'O']",Re(WO4)2,YRe(WO4)2,0.100530849639464,2.192074537222223,104.31459521990732,228.6653680422019,0.195141152386364,0.15062217961805502,"['mp-chguz', 'mp-chjoh']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1041598_Y,Y0-1Fe(WO4)2,Y,"['Fe', 'W', 'O']",Fe(WO4)2,YFe(WO4)2,0.087010549638491,3.211055405555557,125.54836493002071,403.1427558672048,0.160116524090909,0.026453615312503002,"['mp-chgvm', 'mp-chhxz', 'mp-dpjde']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1041824_Y,Y0-1V(WO4)2,Y,"['V', 'W', 'O']",V(WO4)2,YV(WO4)2,0.034969154827801004,2.273385495555556,126.51705818478302,287.6220450176441,0.146437472499989,0.137103754479158,"['mp-chhee', 'mp-chpct']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1042300_Y,Y0-1Ta(WO4)2,Y,"['Ta', 'W', 'O']",Ta(WO4)2,YTa(WO4)2,0.084705086097248,1.797930012222222,105.03122780231399,188.83879668632943,0.18910228017045502,0.277618100416676,"['mp-chhwm', 'mp-chpmc']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
mp-1043067_Y,Y0-1Co4(CuO4)3,Y,"['Co', 'Cu', 'O']",Co4(CuO4)3,YCo4(CuO4)3,0.05878335341586301,3.768903172222226,113.68290502261873,428.45986136718574,0.059507581510889,0.0021481166486490002,"['mp-chizz', 'mp-cusau', 'mp-cwpof', 'mp-dqaxw', 'mp-chnac']","['builder_meta', 'battery_type', 'thermo_type', 'num_steps', 'max_voltage_step', 'last_updated', 'framework', 'framework_formula', 'nelements', 'chemsys', 'formula_anonymous', 'warnings', 'capacity_vol', 'energy_vol', 'fracA_charge', 'fracA_discharge', 'id_charge', 'id_discharge', 'host_structure', 'adj_pairs', 'entries_composition_summary', 'electrode_object']"
